"чин"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%87%D0%B8%D0%BD-n>		<http://wordnet-rdf.princeton.edu/wn30/14429985-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grad%C3%AB-n>		"gradë"@als	
"количество"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE-n>		<http://wordnet-rdf.princeton.edu/wn30/05855125-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sasi-n>		"sasi"@als	
"предам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B5%D0%B4%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02230772-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kaloj-v>		"kaloj"@als	
"остров"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2-n>		<http://wordnet-rdf.princeton.edu/wn30/09316454-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ishull-n>		"ishull"@als	
"подкрепа"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B4%D0%BA%D1%80%D0%B5%D0%BF%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/01212519-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mb%C3%ABshtetje-n>		"mbështetje"@als	
"подкрепа"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B4%D0%BA%D1%80%D0%B5%D0%BF%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/01212519-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/perkrahje-n>		"perkrahje"@als	
"подаря"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B4%D0%B0%D1%80%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/02200686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dhurat%C3%AB-v>		"dhuratë"@als	
"подаря"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B4%D0%B0%D1%80%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/02200686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/jep-v>		"jep"@als	
"подаря"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%B4%D0%B0%D1%80%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/02200686-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dhurim-v>		"dhurim"@als	
"срам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%80%D0%B0%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/14440137-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/turp%C3%ABrim-n>		"turpërim"@als	
"срам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%80%D0%B0%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/14440137-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/posht%C3%ABrim-n>		"poshtërim"@als	
"срам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%80%D0%B0%D0%BC-n>		<http://wordnet-rdf.princeton.edu/wn30/07506569-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/turp-n>		"turp"@als	
"отворя"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%B2%D0%BE%D1%80%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01346003-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/hapje-v>		"hapje"@als	
"отворя"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%B2%D0%BE%D1%80%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01346003-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/%C3%A7el-v>		"çel"@als	
"съчетавам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B5%D1%82%D0%B0%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00394813-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bashkoj-v>		"bashkoj"@als	
"съчетавам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B5%D1%82%D0%B0%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00394813-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nd%C3%ABrthur-v>		"ndërthur"@als	
"съчетавам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B5%D1%82%D0%B0%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00394813-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pleksem-v>		"pleksem"@als	
"съчетавам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B5%D1%82%D0%B0%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00394813-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/trazim-v>		"trazim"@als	
"съчетавам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B5%D1%82%D0%B0%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00394813-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bashkohem-v>		"bashkohem"@als	
"съчетавам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B5%D1%82%D0%B0%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00394813-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shkrij-v>		"shkrij"@als	
"съчетавам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B5%D1%82%D0%B0%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00394813-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrziej-v>		"përziej"@als	
"съчетавам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%8A%D1%87%D0%B5%D1%82%D0%B0%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00394813-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/trazoj-v>		"trazoj"@als	
"замръзвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BC%D1%80%D1%8A%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00374135-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ngric%C3%AB-v>		"ngricë"@als	
"замръзвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%BC%D1%80%D1%8A%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00078138-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ngric%C3%AB-v>		"ngricë"@als	
"сричка"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%80%D0%B8%D1%87%D0%BA%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/06304671-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rrokje-n>		"rrokje"@als	
"дата"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D0%B0%D1%82%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/15159583-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dat%C3%AB-n>		"datë"@als	
"дата"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B4%D0%B0%D1%82%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/15159583-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dit%C3%ABt%20e%20muajit-n>		"ditët e muajit"@als	
"туря"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%82%D1%83%D1%80%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01494310-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/v%C3%AB-v>		"vë"@als	
"туря"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%82%D1%83%D1%80%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01494310-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vendos-v>		"vendos"@als	
"туря"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%82%D1%83%D1%80%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01494310-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fus-v>		"fus"@als	
"артикулирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B0%D1%80%D1%82%D0%B8%D0%BA%D1%83%D0%BB%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00983824-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rrezatoj-v>		"rrezatoj"@als	
"артикулирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B0%D1%80%D1%82%D0%B8%D0%BA%D1%83%D0%BB%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00983824-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrhap-v>		"përhap"@als	
"артикулирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B0%D1%80%D1%82%D0%B8%D0%BA%D1%83%D0%BB%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00983824-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/l%C3%ABshoj-v>		"lëshoj"@als	
"артикулирам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B0%D1%80%D1%82%D0%B8%D0%BA%D1%83%D0%BB%D0%B8%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00983824-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nxjerr-v>		"nxjerr"@als	
"забуля"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%B1%D1%83%D0%BB%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/02157731-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mjegullir%C3%AB-v>		"mjegullirë"@als	
"забуля"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%B1%D1%83%D0%BB%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/02157731-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/turbullir%C3%AB-v>		"turbullirë"@als	
"забуля"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%B1%D1%83%D0%BB%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/02157731-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mbulim-v>		"mbulim"@als	
"забуля"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D0%B1%D1%83%D0%BB%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/02157731-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mbuluar%20me%20mjegull-v>		"mbuluar me mjegull"@als	
"любовник"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BB%D1%8E%D0%B1%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA-n>		<http://wordnet-rdf.princeton.edu/wn30/09849598-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shpirt%20nj%C3%ABri-n>		"shpirt njëri"@als	
"любовник"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BB%D1%8E%D0%B1%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA-n>		<http://wordnet-rdf.princeton.edu/wn30/09849598-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20dashur-n>		"i dashur"@als	
"любовник"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BB%D1%8E%D0%B1%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA-n>		<http://wordnet-rdf.princeton.edu/wn30/09849598-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20embel-n>		"i embel"@als	
"любовник"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BB%D1%8E%D0%B1%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA-n>		<http://wordnet-rdf.princeton.edu/wn30/09849598-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20shtrenjt%C3%AB-n>		"i shtrenjtë"@als	
"прикрепен предмет"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D1%80%D0%B8%D0%BA%D1%80%D0%B5%D0%BF%D0%B5%D0%BD%20%D0%BF%D1%80%D0%B5%D0%B4%D0%BC%D0%B5%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/03354613-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/orendi%20t%C3%AB%20fiksuara-n>		"orendi të fiksuara"@als	
"отношение"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%BD%D0%BE%D1%88%D0%B5%D0%BD%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/13819207-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/racion-n>		"racion"@als	
"отношение"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BE%D1%82%D0%BD%D0%BE%D1%88%D0%B5%D0%BD%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/06193203-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zakon-n>		"zakon"@als	
"клатя"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BB%D0%B0%D1%82%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01875295-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/tundem-v>		"tundem"@als	
"клатя"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BB%D0%B0%D1%82%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01875295-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dridhje-v>		"dridhje"@als	
"клатя"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BB%D0%B0%D1%82%D1%8F-v>		<http://wordnet-rdf.princeton.edu/wn30/01875295-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/l%C3%ABkundje-v>		"lëkundje"@als	
"заседание"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D1%81%D0%B5%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/01232091-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mbledhje-n>		"mbledhje"@als	
"заседание"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B7%D0%B0%D1%81%D0%B5%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/01232091-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/seanc%C3%AB-n>		"seancë"@als	
"компютър"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BE%D0%BC%D0%BF%D1%8E%D1%82%D1%8A%D1%80-n>		<http://wordnet-rdf.princeton.edu/wn30/03082979-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kompjuter-n>		"kompjuter"@als	
"компютър"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BE%D0%BC%D0%BF%D1%8E%D1%82%D1%8A%D1%80-n>		<http://wordnet-rdf.princeton.edu/wn30/03082979-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sistemi%20i%20p%C3%ABrpunimit%20t%C3%AB%20informacionit-n>		"sistemi i përpunimit të informacionit"@als	
"компютър"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BE%D0%BC%D0%BF%D1%8E%D1%82%D1%8A%D1%80-n>		<http://wordnet-rdf.princeton.edu/wn30/03082979-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kompjuter%20elektronik-n>		"kompjuter elektronik"@als	
"компютър"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BE%D0%BC%D0%BF%D1%8E%D1%82%D1%8A%D1%80-n>		<http://wordnet-rdf.princeton.edu/wn30/03082979-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrpunimi%20i%20t%C3%AB%20dh%C3%ABnave-n>		"përpunimi i të dhënave"@als	
"компютър"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BA%D0%BE%D0%BC%D0%BF%D1%8E%D1%82%D1%8A%D1%80-n>		<http://wordnet-rdf.princeton.edu/wn30/03082979-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/makin%C3%AB%20kompjuteri-n>		"makinë kompjuteri"@als	
"изпитване"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BF%D0%B8%D1%82%D0%B2%D0%B0%D0%BD%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/07197021-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kontroll-n>		"kontroll"@als	
"изпитване"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BF%D0%B8%D1%82%D0%B2%D0%B0%D0%BD%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/07197021-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/test-n>		"test"@als	
"изпитване"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BF%D0%B8%D1%82%D0%B2%D0%B0%D0%BD%D0%B5-n>		<http://wordnet-rdf.princeton.edu/wn30/07197021-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ekzaminim-n>		"ekzaminim"@als	
"буца"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B1%D1%83%D1%86%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/07961016-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/top-n>		"top"@als	
"буца"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B1%D1%83%D1%86%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/07961016-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20rrumbullake-n>		"i rrumbullake"@als	
"буца"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B1%D1%83%D1%86%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/07961016-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/glob-n>		"glob"@als	
"участвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02450256-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/marr%20pjes%C3%AB-v>		"marr pjesë"@als	
"изкарам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BA%D0%B0%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02289295-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/t%C3%AB%20ardhura-v>		"të ardhura"@als	
"изкарам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BA%D0%B0%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02289295-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fitoj-v>		"fitoj"@als	
"изкарам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%B8%D0%B7%D0%BA%D0%B0%D1%80%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02289295-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/marr-v>		"marr"@als	
"плавам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BB%D0%B0%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01904293-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pluskues-v>		"pluskues"@als	
"плавам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BB%D0%B0%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/01904293-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mbiuj%C3%ABs-v>		"mbiujës"@als	
"нужда"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D1%83%D0%B6%D0%B4%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/14449126-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lutje-n>		"lutje"@als	
"нужда"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D1%83%D0%B6%D0%B4%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/14449126-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/k%C3%ABrkes%C3%AB-n>		"kërkesë"@als	
"нужда"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BD%D1%83%D0%B6%D0%B4%D0%B0-n>		<http://wordnet-rdf.princeton.edu/wn30/14449126-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kam%20nevoj%C3%AB-n>		"kam nevojë"@als	
"стойност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%82%D0%BE%D0%B9%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/05138208-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vler%C3%AB-n>		"vlerë"@als	
"стойност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%82%D0%BE%D0%B9%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/05145118-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/%C3%A7mim-n>		"çmim"@als	
"стойност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%82%D0%BE%D0%B9%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/05145118-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pages%C3%AB-n>		"pagesë"@als	
"стойност"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%81%D1%82%D0%BE%D0%B9%D0%BD%D0%BE%D1%81%D1%82-n>		<http://wordnet-rdf.princeton.edu/wn30/05145118-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vler%C3%AB%20monetare-n>		"vlerë monetare"@als	
"успех"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D1%81%D0%BF%D0%B5%D1%85-n>		<http://wordnet-rdf.princeton.edu/wn30/07319103-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sukses-n>		"sukses"@als	
"успех"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D1%81%D0%BF%D0%B5%D1%85-n>		<http://wordnet-rdf.princeton.edu/wn30/00035189-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kryerje-n>		"kryerje"@als	
"успех"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D1%83%D1%81%D0%BF%D0%B5%D1%85-n>		<http://wordnet-rdf.princeton.edu/wn30/00035189-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/arritje-n>		"arritje"@als	
"показвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%BA%D0%B0%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00923793-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/tregoj-v>		"tregoj"@als	
"показвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%BA%D0%B0%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00923793-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shenjoj-v>		"shenjoj"@als	
"показвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%BA%D0%B0%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/00923793-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/orientoj-v>		"orientoj"@als	
"показвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%BA%D0%B0%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02148788-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/demostroj-v>		"demostroj"@als	
"показвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%BA%D0%B0%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02148788-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/tregoj-v>		"tregoj"@als	
"показвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%BA%D0%B0%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02148788-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shfaq-v>		"shfaq"@als	
"показвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%BA%D0%B0%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02148788-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/nxjerr-v>		"nxjerr"@als	
"показвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%BA%D0%B0%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02140033-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ekspozoj-v>		"ekspozoj"@als	
"показвам"@bg	<http://compling.hss.ntu.edu.sg/omw/wns/bul/%D0%BF%D0%BE%D0%BA%D0%B0%D0%B7%D0%B2%D0%B0%D0%BC-v>		<http://wordnet-rdf.princeton.edu/wn30/02140033-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/demostrim-v>		"demostrim"@als	
